TS,Date[TS],Month Year[TS],Batch number,BatchID,Batch time [h:min],Total batch duration,Batch index,Batch starts,Batch ends,BatchID (#),Phase,Batch-Phase,PhaseID,Phase time [h:min],Total phase duration [h:min],PhaseID (#),Aligned phase index,Phase index,Phase starts,Phase ends,Y (Final solvent concentration) [%],Selected,Quality,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Tank level [%],Differential pressure [mmHg],Dryer pressure [mmHg],Power [W],Agitator Speed [rpm],Torque [Nm],Jacket Temp SP [degC],Jacket Temp PV  [degC],abs(Jacket Temp SP-PV)  [degC],Dryer Temp SP [degC],Dryer Temp PV [degC],abs(Dryer Temp SP-PV)  [degC],Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z (Initial cake weight) [kg],Level1,Temp1,Temp2,Time4,Time1,Time2,Time3,TempSlope,T²,row_index,anomaly_score,batch_anomaly_score,Batch starts 2,Batch ends 2
2021-08-08 7:17:46 AM,2021-08-08,08-2021,Batch 11,11,0:08,1:40,9,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:08,0:33,1,1.26470588,9,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,6.954,-1.45,43.322,132.448,8.016,35.14,67.314,84.156,16.842,85.479,24.618,60.861,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1381,1.05166779,503.99,0,0
2021-08-08 7:18:46 AM,2021-08-08,08-2021,Batch 11,11,0:09,1:40,10,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:09,0:33,1,1.29411765,10,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,8.793,-1.45,44.548,130.198,8.015,33.945,68.597,83.843,15.246,85.36,25.019,60.341,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1382,1.07311042,503.99,0,0
2021-08-08 7:19:46 AM,2021-08-08,08-2021,Batch 11,11,0:10,1:40,11,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:10,0:33,1,1.32352941,11,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,10.411,-1.45,45.025,130.434,8.015,34.843,70.225,83.933,13.708,85.241,25.42,59.821,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1383,1.09076131,503.99,0,0
2021-08-08 7:20:46 AM,2021-08-08,08-2021,Batch 11,11,0:11,1:40,12,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:11,0:33,1,1.35294118,12,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,12.527,-1.45,44.892,126.537,8.015,39.689,69.78,83.972,14.192,85.122,25.768,59.354,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1384,1.12216914,503.99,0,0
2021-08-08 7:21:46 AM,2021-08-08,08-2021,Batch 11,11,0:12,1:40,13,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:12,0:33,1,1.38235294,13,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,14.635,-1.45,44.76,128.347,8.015,43.71,68.592,83.968,15.376,85.002,25.946,59.056,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1385,1.11671988,503.99,0,0
2021-08-08 7:22:46 AM,2021-08-08,08-2021,Batch 11,11,0:13,1:40,14,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:13,0:33,1,1.41176471,14,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,16.722,-1.45,44.628,127.247,8.014,37.654,68.301,83.965,15.664,84.883,26.076,58.807,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1386,1.06182429,503.99,0,0
2021-08-08 7:23:46 AM,2021-08-08,08-2021,Batch 11,11,0:14,1:40,15,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:14,0:33,1,1.44117647,15,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,18.547,-1.45,44.495,122.767,8.014,34.893,68.544,83.962,15.418,84.764,26.258,58.506,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1387,1.07158778,503.99,0,0
2021-08-08 7:24:46 AM,2021-08-08,08-2021,Batch 11,11,0:15,1:40,16,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:15,0:33,1,1.47058824,16,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,20.751,-1.45,44.363,123.497,8.014,33.272,68.776,83.959,15.183,84.645,26.389,58.256,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1388,1.08643411,503.99,0,0
2021-08-08 7:25:46 AM,2021-08-08,08-2021,Batch 11,11,0:16,1:40,17,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:16,0:33,1,1.5,17,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,22.832,-1.45,44.231,122.137,8.014,35.976,68.475,83.956,15.481,84.526,26.449,58.077,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1389,1.09643074,503.99,0,0
2021-08-08 7:26:46 AM,2021-08-08,08-2021,Batch 11,11,0:17,1:40,18,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:17,0:33,1,1.52941176,18,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,24.48,-1.45,44.098,119.574,8.013,37.116,68.085,83.953,15.868,84.48,26.517,57.963,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1390,1.11483478,503.99,0,0
2021-08-08 7:27:46 AM,2021-08-08,08-2021,Batch 11,11,0:18,1:40,19,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:18,0:33,1,1.55882353,19,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,26.634,-1.45,43.966,118.906,8.013,35.415,67.883,83.95,16.067,84.434,26.648,57.786,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1391,1.05174418,503.99,0,0
2021-08-08 7:28:46 AM,2021-08-08,08-2021,Batch 11,11,0:19,1:40,20,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:19,0:33,1,1.58823529,20,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,28.562,-1.45,43.834,118.389,8.013,36.139,67.781,83.947,16.166,84.388,26.779,57.609,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1392,1.03363287,503.99,0,0
2021-08-08 7:29:46 AM,2021-08-08,08-2021,Batch 11,11,0:20,1:40,21,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:20,0:33,1,1.61764706,21,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,30.553,-1.45,43.702,114.176,8.013,31.418,67.492,83.944,16.452,84.342,26.908,57.434,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1393,0.95313475,503.99,0,0
2021-08-08 7:30:46 AM,2021-08-08,08-2021,Batch 11,11,0:21,1:40,22,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:21,0:33,1,1.64705882,22,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,32.275,-1.45,43.569,113.936,8.012,31.94,67.171,83.941,16.77,84.351,27.026,57.325,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1394,0.97379349,503.99,0,0
2021-08-08 7:31:46 AM,2021-08-08,08-2021,Batch 11,11,0:22,1:40,23,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:22,0:33,1,1.67647059,23,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,34.012,-1.45,43.291,111.414,8.012,33.703,66.953,83.938,16.985,84.374,26.924,57.45,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1395,0.50576659,503.99,0,0
2021-08-08 7:32:46 AM,2021-08-08,08-2021,Batch 11,11,0:23,1:40,24,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:23,0:33,1,1.70588235,24,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,35.944,-1.45,42.894,109.315,8.012,32.625,66.66,83.934,17.274,84.397,26.822,57.575,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1396,0.84446833,503.99,0,0
2021-08-08 7:33:46 AM,2021-08-08,08-2021,Batch 11,11,0:24,1:40,25,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:24,0:33,1,1.73529412,25,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,37.614,-1.45,42.497,109.674,8.012,29.927,66.251,83.931,17.68,84.42,26.72,57.7,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1397,0.59413605,503.99,0,0
2021-08-08 7:34:46 AM,2021-08-08,08-2021,Batch 11,11,0:25,1:40,26,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:25,0:33,1,1.76470588,26,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,39.33,-1.45,42.101,107.942,8.011,28.351,65.839,83.928,18.089,84.443,26.618,57.825,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1398,0.65981374,503.99,0,0
2021-08-08 7:35:46 AM,2021-08-08,08-2021,Batch 11,11,0:26,1:40,27,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:26,0:33,1,1.79411765,27,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,40.808,-1.45,41.704,103.662,8.011,31.986,65.409,83.925,18.516,84.465,26.516,57.949,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1399,0.65456485,503.99,0,0
2021-08-08 7:36:46 AM,2021-08-08,08-2021,Batch 11,11,0:27,1:40,28,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:27,0:33,1,1.82352941,28,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,42.334,-1.45,41.13,102.684,8.011,30.406,64.854,83.922,19.068,84.488,26.414,58.074,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1400,0.7322443,503.99,0,0
2021-08-08 7:37:46 AM,2021-08-08,08-2021,Batch 11,11,0:28,1:40,29,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:28,0:33,1,1.85294118,29,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,43.377,-1.45,40.441,99.861,8.011,26.638,64.117,83.919,19.802,84.548,26.312,58.236,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1401,0.83935634,503.99,0,0
2021-08-08 7:38:46 AM,2021-08-08,08-2021,Batch 11,11,0:29,1:40,30,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:29,0:33,1,1.88235294,30,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,44.337,-1.45,39.753,96.234,8.01,20.276,63.524,83.916,20.392,84.792,26.012,58.78,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1402,0.34829217,503.99,0,0
2021-08-08 7:39:46 AM,2021-08-08,08-2021,Batch 11,11,0:30,1:40,31,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:30,0:33,1,1.91176471,31,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,45.386,-1.45,38.556,92.292,8.01,21.492,63.043,83.913,20.87,85.037,25.406,59.631,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1403,0.4988546,503.99,0,0
2021-08-08 7:40:46 AM,2021-08-08,08-2021,Batch 11,11,0:31,1:40,32,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:31,0:33,1,1.94117647,32,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,45.584,-1.45,37.219,91.316,8.01,18.588,62.474,83.91,21.436,85.282,25.118,60.164,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1404,0.45695027,503.99,0,0
2021-08-08 7:41:46 AM,2021-08-08,08-2021,Batch 11,11,0:32,1:40,33,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:32,0:33,1,1.97058824,33,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,45.742,-1.45,36.112,90.474,8.01,24.173,61.991,83.907,21.916,85.018,25.389,59.629,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1405,0.43705261,503.99,0,0
2021-08-08 7:42:46 AM,2021-08-08,08-2021,Batch 11,11,0:33,1:40,34,0,0,11,Deagglomerate,Batch 11-Deagglomerate,Deagglomerate,0:33,0:33,1,2,34,0,1,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,45.712,-1.45,35.26,95.916,32.01,22.827,63.88,83.571,19.691,84.931,27.273,57.658,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1406,0.43539415,503.99,0,0
2021-08-08 7:43:46 AM,2021-08-08,08-2021,Batch 11,11,0:34,1:40,35,0,0,11,Heat,Batch 11-Heat,Heat,0:00,0:33,2,2.02941176,1,1,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,46.002,-1.45,30.965,100.281,32.01,32.145,68.613,83.631,15.018,84.748,30.543,54.205,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1407,0.61816651,503.99,0,0
2021-08-08 7:44:46 AM,2021-08-08,08-2021,Batch 11,11,0:35,1:40,36,0,0,11,Heat,Batch 11-Heat,Heat,0:01,0:33,2,2.05882353,2,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,46.56,-1.45,30.021,101.857,31.989,30.278,69.047,84.123,15.076,85.26,33.625,51.635,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1408,0.59016047,503.99,0,0
2021-08-08 7:45:46 AM,2021-08-08,08-2021,Batch 11,11,0:36,1:40,37,0,0,11,Heat,Batch 11-Heat,Heat,0:02,0:33,2,2.08823529,3,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,46.872,-1.45,29.114,101.709,31.977,29.38,65.823,84.284,18.461,84.144,35.751,48.393,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1409,0.50424121,503.99,0,0
2021-08-08 7:46:46 AM,2021-08-08,08-2021,Batch 11,11,0:37,1:40,38,0,0,11,Heat,Batch 11-Heat,Heat,0:03,0:33,2,2.11764706,4,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,47.722,-1.45,28.411,101.56,31.978,26.212,63.515,84.117,20.602,85.298,37.065,48.233,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1410,0.49476795,503.99,0,0
2021-08-08 7:47:46 AM,2021-08-08,08-2021,Batch 11,11,0:38,1:40,39,0,0,11,Heat,Batch 11-Heat,Heat,0:04,0:33,2,2.14705882,5,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,48.046,-1.45,27.708,100.933,31.979,26.432,63.231,84.046,20.815,84.849,38.119,46.73,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1411,0.41486963,503.99,0,0
2021-08-08 7:48:46 AM,2021-08-08,08-2021,Batch 11,11,0:39,1:40,40,0,0,11,Heat,Batch 11-Heat,Heat,0:05,0:33,2,2.17647059,6,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,48.992,-1.45,27.005,100.506,31.98,31.804,63.005,84.054,21.049,84.594,38.67,45.924,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1412,0.35372492,503.99,0,0
2021-08-08 7:49:46 AM,2021-08-08,08-2021,Batch 11,11,0:40,1:40,41,0,0,11,Heat,Batch 11-Heat,Heat,0:06,0:33,2,2.20588235,7,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,49.075,-1.45,26.22,100.111,31.981,30.187,61.757,84.061,22.304,84.421,39.033,45.388,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1413,0.34566143,503.99,0,0
2021-08-08 7:50:46 AM,2021-08-08,08-2021,Batch 11,11,0:41,1:40,42,0,0,11,Heat,Batch 11-Heat,Heat,0:07,0:33,2,2.23529412,8,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,49.857,-1.45,25.402,99.205,31.982,27.415,60.212,84.068,23.856,84.279,39.306,44.973,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1414,0.49800384,503.99,0,0
2021-08-08 7:51:46 AM,2021-08-08,08-2021,Batch 11,11,0:42,1:40,43,0,0,11,Heat,Batch 11-Heat,Heat,0:08,0:33,2,2.26470588,9,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.302,-1.45,25.061,97.629,31.983,29.058,59.579,84.075,24.496,84.161,39.561,44.6,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1415,0.21367863,503.99,0,0
2021-08-08 7:52:46 AM,2021-08-08,08-2021,Batch 11,11,0:43,1:40,44,0,0,11,Heat,Batch 11-Heat,Heat,0:09,0:33,2,2.29411765,10,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.523,-1.45,27.945,95.261,31.984,24.345,59.47,84.082,24.612,85.493,40.246,45.247,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1416,0.21042975,503.99,0,0
2021-08-08 7:53:46 AM,2021-08-08,08-2021,Batch 11,11,0:44,1:40,45,0,0,11,Heat,Batch 11-Heat,Heat,0:10,0:33,2,2.32352941,11,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.417,-1.45,28.752,92.703,31.986,23.489,59.303,84.089,24.786,84.747,41.727,43.02,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1417,0.22724,503.99,0,0
2021-08-08 7:54:46 AM,2021-08-08,08-2021,Batch 11,11,0:45,1:40,46,0,0,11,Heat,Batch 11-Heat,Heat,0:11,0:33,2,2.35294118,12,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.437,-1.45,28.997,90.959,31.987,22.367,59.38,83.98,24.6,85.319,43.763,41.556,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1418,0.24058686,503.99,0,0
2021-08-08 7:55:46 AM,2021-08-08,08-2021,Batch 11,11,0:46,1:40,47,0,0,11,Heat,Batch 11-Heat,Heat,0:12,0:33,2,2.38235294,13,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.424,-1.45,29.777,89.577,31.988,23.47,59.264,83.983,24.719,84.172,46.044,38.128,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1419,0.23232015,503.99,0,0
2021-08-08 7:56:46 AM,2021-08-08,08-2021,Batch 11,11,0:47,1:40,48,0,0,11,Heat,Batch 11-Heat,Heat,0:13,0:33,2,2.41176471,14,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.603,-1.45,30.211,88.204,31.989,22.628,59.212,83.996,24.784,84.471,48.324,36.147,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1420,0.21613803,503.99,0,0
2021-08-08 7:57:46 AM,2021-08-08,08-2021,Batch 11,11,0:48,1:40,49,0,0,11,Heat,Batch 11-Heat,Heat,0:14,0:33,2,2.44117647,15,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.622,-1.45,29.436,89.503,31.989,26.72,59.091,84.009,24.918,84.664,50.605,34.059,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1421,0.22896413,503.99,0,0
2021-08-08 7:58:46 AM,2021-08-08,08-2021,Batch 11,11,0:49,1:40,50,0,0,11,Heat,Batch 11-Heat,Heat,0:15,0:33,2,2.47058824,16,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.474,-1.45,30.595,88.583,31.989,23.991,59.003,84.021,25.018,84.759,52.748,32.011,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1422,0.22874669,503.99,0,0
2021-08-08 7:59:46 AM,2021-08-08,08-2021,Batch 11,11,0:50,1:40,51,0,0,11,Heat,Batch 11-Heat,Heat,0:16,0:33,2,2.5,17,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.296,-1.45,30.124,86.112,31.989,23.41,59.044,84.073,25.029,84.815,54.798,30.017,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1423,0.2212916,503.99,0,0
2021-08-08 8:00:46 AM,2021-08-08,08-2021,Batch 11,11,0:51,1:40,52,0,0,11,Heat,Batch 11-Heat,Heat,0:17,0:33,2,2.52941176,18,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.548,-1.45,29,88.033,31.989,22.215,59.075,83.999,24.924,84.807,56.848,27.959,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1424,0.20142761,503.99,0,0
2021-08-08 8:01:46 AM,2021-08-08,08-2021,Batch 11,11,0:52,1:40,53,0,0,11,Heat,Batch 11-Heat,Heat,0:18,0:33,2,2.55882353,19,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.222,-1.45,30.003,85.133,31.988,22.949,59.015,84.003,24.988,84.714,58.898,25.816,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1425,0.2941746,503.99,0,0
2021-08-08 8:02:46 AM,2021-08-08,08-2021,Batch 11,11,0:53,1:40,54,0,0,11,Heat,Batch 11-Heat,Heat,0:19,0:33,2,2.58823529,20,0,0,4.99,0,On-spec,92.07,,0,0.27,0,99.15,0,0.04,0.31,26,0.04,50.162,-1.45,29.108,87.442,31.988,19.202,59.021,84.018,24.997,84.594,60.949,23.645,0.42,13.44,2.7,2.43,1.38,0.61,0.18,0.91,4.86,0.19,83.77,6082.005371,45.742,27.273,83.083,38,68,35,33,1.594571429,0.4934271092,1426,0.3626754,503.99,0,0
